countyFIPS,year,proprietors,prop_percap,prop_growth,str,imtr,cmtr,KPost2012,qtryr,pop10,tt_CO,tt_KS,tt_MO,tt_NE,tt_OK
31113,2011,288,0.374025974,0.017667845,5.5,6.84,7.81,0,2011.1,0.077,0,0,0,8,0
31113,2012,307,0.396640827,0.065972222,5.5,6.84,7.81,0,2012.1,0.0774,0,0,0,9,0
31113,2013,291,0.381389253,-0.052117264,5.5,6.84,7.81,0,2013.1,0.0763,0,0,0,10,0
31113,2014,288,0.383488682,-0.010309278,5.5,6.84,7.81,0,2014.1,0.0751,0,0,0,11,0
31115,2010,211,0.337060703,-0.267361111,5.5,6.84,7.81,0,2010.1,0.0626,0,0,0,7,0
31115,2011,213,0.347471452,0.009478673,5.5,6.84,7.81,0,2011.1,0.0613,0,0,0,8,0
31115,2012,207,0.34557596,-0.028169014,5.5,6.84,7.81,0,2012.1,0.0599,0,0,0,9,0
31115,2013,196,0.337349398,-0.053140097,5.5,6.84,7.81,0,2013.1,0.0581,0,0,0,10,0
31115,2014,204,0.349315068,0.040816327,5.5,6.84,7.81,0,2014.1,0.0584,0,0,0,11,0
31117,2010,186,0.347014925,-0.088235294,5.5,6.84,7.81,0,2010.1,0.0536,0,0,0,7,0
31117,2011,172,0.316176471,-0.075268817,5.5,6.84,7.81,0,2011.1,0.0544,0,0,0,8,0
31117,2012,164,0.326043738,-0.046511628,5.5,6.84,7.81,0,2012.1,0.0503,0,0,0,9,0
31117,2013,159,0.304597701,-0.030487805,5.5,6.84,7.81,0,2013.1,0.0522,0,0,0,10,0
31117,2014,162,0.324,0.018867925,5.5,6.84,7.81,0,2014.1,0.05,0,0,0,11,0
31119,2010,5511,0.157745592,33.01851852,5.5,6.84,7.81,0,2010.1,3.4936,0,0,0,7,0
31119,2011,5647,0.161310595,0.024677917,5.5,6.84,7.81,0,2011.1,3.5007,0,0,0,8,0
31119,2012,5617,0.159887279,-0.005312555,5.5,6.84,7.81,0,2012.1,3.5131,0,0,0,9,0
31119,2013,5775,0.16391814,0.028128894,5.5,6.84,7.81,0,2013.1,3.5231,0,0,0,10,0
31119,2014,5862,0.166605087,0.015064935,5.5,6.84,7.81,0,2014.1,3.5185,0,0,0,11,0
31121,2010,1419,0.180626273,-0.757932446,5.5,6.84,7.81,0,2010.1,0.7856,0,0,0,7,0
31121,2011,1492,0.192864529,0.051444679,5.5,6.84,7.81,0,2011.1,0.7736,0,0,0,8,0
31121,2012,1497,0.191873878,0.003351206,5.5,6.84,7.81,0,2012.1,0.7802,0,0,0,9,0
31121,2013,1536,0.197125257,0.026052104,5.5,6.84,7.81,0,2013.1,0.7792,0,0,0,10,0
31121,2014,1537,0.198041489,0.000651042,5.5,6.84,7.81,0,2014.1,0.7761,0,0,0,11,0
31123,2010,1123,0.222905915,-0.269355888,5.5,6.84,7.81,0,2010.1,0.5038,0,0,0,7,0
31123,2011,1105,0.224274406,-0.016028495,5.5,6.84,7.81,0,2011.1,0.4927,0,0,0,8,0
31123,2012,1134,0.232710856,0.026244344,5.5,6.84,7.81,0,2012.1,0.4873,0,0,0,9,0
31123,2013,1123,0.230737621,-0.009700176,5.5,6.84,7.81,0,2013.1,0.4867,0,0,0,10,0
31123,2014,1088,0.224561404,-0.031166518,5.5,6.84,7.81,0,2014.1,0.4845,0,0,0,11,0
31125,2010,741,0.198499866,-0.318933824,5.5,6.84,7.81,0,2010.1,0.3733,0,0,0,7,0
31125,2011,735,0.196734475,-0.008097166,5.5,6.84,7.81,0,2011.1,0.3736,0,0,0,8,0
31125,2012,783,0.211165049,0.065306122,5.5,6.84,7.81,0,2012.1,0.3708,0,0,0,9,0
31125,2013,757,0.210336205,-0.033205619,5.5,6.84,7.81,0,2013.1,0.3599,0,0,0,10,0
31125,2014,789,0.221753794,0.042272127,5.5,6.84,7.81,0,2014.1,0.3558,0,0,0,11,0
31127,2010,1207,0.166551677,0.529784537,5.5,6.84,7.81,0,2010.1,0.7247,0,0,0,7,0
31127,2011,1214,0.167033572,0.005799503,5.5,6.84,7.81,0,2011.1,0.7268,0,0,0,8,0
31127,2012,1190,0.165438621,-0.019769357,5.5,6.84,7.81,0,2012.1,0.7193,0,0,0,9,0
31127,2013,1215,0.169479704,0.021008403,5.5,6.84,7.81,0,2013.1,0.7169,0,0,0,10,0
31127,2014,1250,0.174947516,0.028806584,5.5,6.84,7.81,0,2014.1,0.7145,0,0,0,11,0
31129,2010,926,0.205503773,-0.2592,5.5,6.84,7.81,0,2010.1,0.4506,0,0,0,7,0
31129,2011,958,0.21542613,0.034557235,5.5,6.84,7.81,0,2011.1,0.4447,0,0,0,8,0
31129,2012,932,0.210526316,-0.027139875,5.5,6.84,7.81,0,2012.1,0.4427,0,0,0,9,0
31129,2013,953,0.217331813,0.022532189,5.5,6.84,7.81,0,2013.1,0.4385,0,0,0,10,0
31129,2014,958,0.219926538,0.00524659,5.5,6.84,7.81,0,2014.1,0.4356,0,0,0,11,0
31131,2010,2555,0.162067872,1.667014614,5.5,6.84,7.81,0,2010.1,1.5765,0,0,0,7,0
31131,2011,2650,0.167710904,0.037181996,5.5,6.84,7.81,0,2011.1,1.5801,0,0,0,8,0
31131,2012,2663,0.168939923,0.00490566,5.5,6.84,7.81,0,2012.1,1.5763,0,0,0,9,0
31131,2013,2684,0.17008872,0.007885843,5.5,6.84,7.81,0,2013.1,1.578,0,0,0,10,0
31131,2014,2751,0.173345936,0.024962742,5.5,6.84,7.81,0,2014.1,1.587,0,0,0,11,0
31133,2010,760,0.274368231,-0.723736823,5.5,6.84,7.81,0,2010.1,0.277,0,0,0,7,0
31133,2011,772,0.277597986,0.015789474,5.5,6.84,7.81,0,2011.1,0.2781,0,0,0,8,0
31133,2012,793,0.285662824,0.027202073,5.5,6.84,7.81,0,2012.1,0.2776,0,0,0,9,0
31133,2013,801,0.294593601,0.010088272,5.5,6.84,7.81,0,2013.1,0.2719,0,0,0,10,0
31133,2014,839,0.312476723,0.047440699,5.5,6.84,7.81,0,2014.1,0.2685,0,0,0,11,0
31135,2010,868,0.291275168,0.034564958,5.5,6.84,7.81,0,2010.1,0.298,0,0,0,7,0
31135,2011,883,0.299728445,0.017281106,5.5,6.84,7.81,0,2011.1,0.2946,0,0,0,8,0
31135,2012,847,0.288389513,-0.040770102,5.5,6.84,7.81,0,2012.1,0.2937,0,0,0,9,0
31135,2013,863,0.297894373,0.018890201,5.5,6.84,7.81,0,2013.1,0.2897,0,0,0,10,0
31135,2014,913,0.316464471,0.057937428,5.5,6.84,7.81,0,2014.1,0.2885,0,0,0,11,0
31137,2010,1770,0.192663546,0.938663746,5.5,6.84,7.81,0,2010.1,0.9187,0,0,0,7,0
31137,2011,1861,0.202922255,0.051412429,5.5,6.84,7.81,0,2011.1,0.9171,0,0,0,8,0
31137,2012,1838,0.199154838,-0.012358947,5.5,6.84,7.81,0,2012.1,0.9229,0,0,0,9,0
31137,2013,1879,0.204106018,0.022306855,5.5,6.84,7.81,0,2013.1,0.9206,0,0,0,10,0
31137,2014,1956,0.212701174,0.040979244,5.5,6.84,7.81,0,2014.1,0.9196,0,0,0,11,0
31139,2010,1596,0.220046877,-0.18404908,5.5,6.84,7.81,0,2010.1,0.7253,0,0,0,7,0
31139,2011,1586,0.220614828,-0.006265664,5.5,6.84,7.81,0,2011.1,0.7189,0,0,0,8,0
31139,2012,1574,0.219556423,-0.007566204,5.5,6.84,7.81,0,2012.1,0.7169,0,0,0,9,0
31139,2013,1613,0.22524787,0.024777637,5.5,6.84,7.81,0,2013.1,0.7161,0,0,0,10,0
31139,2014,1677,0.233143334,0.039677619,5.5,6.84,7.81,0,2014.1,0.7193,0,0,0,11,0
31141,2010,4545,0.140725145,1.71019678,5.5,6.84,7.81,0,2010.1,3.2297,0,0,0,7,0
31141,2011,4770,0.146931986,0.04950495,5.5,6.84,7.81,0,2011.1,3.2464,0,0,0,8,0
31141,2012,4696,0.144040243,-0.015513627,5.5,6.84,7.81,0,2012.1,3.2602,0,0,0,9,0
31141,2013,4731,0.145359019,0.007453152,5.5,6.84,7.81,0,2013.1,3.2547,0,0,0,10,0
31141,2014,4839,0.147959028,0.022828155,5.5,6.84,7.81,0,2014.1,3.2705,0,0,0,11,0
31143,2010,1187,0.22030438,-0.754701385,5.5,6.84,7.81,0,2010.1,0.5388,0,0,0,7,0
31143,2011,1183,0.22136976,-0.00336984,5.5,6.84,7.81,0,2011.1,0.5344,0,0,0,8,0
31143,2012,1150,0.217514659,-0.027895182,5.5,6.84,7.81,0,2012.1,0.5287,0,0,0,9,0
31143,2013,1110,0.211388307,-0.034782609,5.5,6.84,7.81,0,2013.1,0.5251,0,0,0,10,0
31143,2014,1139,0.215760561,0.026126126,5.5,6.84,7.81,0,2014.1,0.5279,0,0,0,11,0
31145,2010,1814,0.164133189,0.59262511,5.5,6.84,7.81,0,2010.1,1.1052,0,0,0,7,0
31145,2011,1873,0.170102625,0.032524807,5.5,6.84,7.81,0,2011.1,1.1011,0,0,0,8,0
31145,2012,1932,0.175429038,0.031500267,5.5,6.84,7.81,0,2012.1,1.1013,0,0,0,9,0
31145,2013,1943,0.176475931,0.005693582,5.5,6.84,7.81,0,2013.1,1.101,0,0,0,10,0
31145,2014,1984,0.182873998,0.02110139,5.5,6.84,7.81,0,2014.1,1.0849,0,0,0,11,0
31147,2010,1598,0.191102607,-0.194556452,5.5,6.84,7.81,0,2010.1,0.8362,0,0,0,7,0
31147,2011,1619,0.193822579,0.013141427,5.5,6.84,7.81,0,2011.1,0.8353,0,0,0,8,0
31147,2012,1650,0.19874729,0.019147622,5.5,6.84,7.81,0,2012.1,0.8302,0,0,0,9,0
31147,2013,1666,0.204592902,0.00969697,5.5,6.84,7.81,0,2013.1,0.8143,0,0,0,10,0
31147,2014,1679,0.205785023,0.007803121,5.5,6.84,7.81,0,2014.1,0.8159,0,0,0,11,0
31149,2010,320,0.211640212,-0.809410363,5.5,6.84,7.81,0,2010.1,0.1512,0,0,0,7,0
31149,2011,316,0.22113366,-0.0125,5.5,6.84,7.81,0,2011.1,0.1429,0,0,0,8,0
31149,2012,309,0.224727273,-0.022151899,5.5,6.84,7.81,0,2012.1,0.1375,0,0,0,9,0
31149,2013,452,0.324014337,0.462783172,5.5,6.84,7.81,0,2013.1,0.1395,0,0,0,10,0
31149,2014,476,0.336871904,0.053097345,5.5,6.84,7.81,0,2014.1,0.1413,0,0,0,11,0
31151,2010,2133,0.149957818,3.481092437,5.5,6.84,7.81,0,2010.1,1.4224,0,0,0,7,0
31151,2011,2185,0.152190569,0.024378809,5.5,6.84,7.81,0,2011.1,1.4357,0,0,0,8,0
31151,2012,2250,0.155451154,0.029748284,5.5,6.84,7.81,0,2012.1,1.4474,0,0,0,9,0
31151,2013,2144,0.149334819,-0.047111111,5.5,6.84,7.81,0,2013.1,1.4357,0,0,0,10,0
31151,2014,2195,0.15310037,0.023787313,5.5,6.84,7.81,0,2014.1,1.4337,0,0,0,11,0
31153,2010,14902,0.093276832,5.789066059,5.5,6.84,7.81,0,2010.1,15.9761,0,0,0,7,0
31153,2011,15315,0.094145346,0.027714401,5.5,6.84,7.81,0,2011.1,16.2674,0,0,0,8,0
31153,2012,15424,0.092979516,0.007117205,5.5,6.84,7.81,0,2012.1,16.5886,0,0,0,9,0
31153,2013,15973,0.094286052,0.03559388,5.5,6.84,7.81,0,2013.1,16.941,0,0,0,10,0
31153,2014,16049,0.093149461,0.004758029,5.5,6.84,7.81,0,2014.1,17.2293,0,0,0,11,0
31155,2010,3602,0.172683254,-0.77556234,5.5,6.84,7.81,0,2010.1,2.0859,0,0,0,7,0
31155,2011,3776,0.180799617,0.048306496,5.5,6.84,7.81,0,2011.1,2.0885,0,0,0,8,0
31155,2012,3810,0.182891705,0.009004237,5.5,6.84,7.81,0,2012.1,2.0832,0,0,0,9,0
31155,2013,3782,0.180827158,-0.007349081,5.5,6.84,7.81,0,2013.1,2.0915,0,0,0,10,0
31155,2014,3864,0.18464185,0.02168165,5.5,6.84,7.81,0,2014.1,2.0927,0,0,0,11,0
31157,2010,5219,0.140776306,0.350672878,5.5,6.84,7.81,0,2010.1,3.7073,0,0,0,7,0
31157,2011,5386,0.145831641,0.031998467,5.5,6.84,7.81,0,2011.1,3.6933,0,0,0,8,0
31157,2012,5314,0.143928929,-0.013367991,5.5,6.84,7.81,0,2012.1,3.6921,0,0,0,9,0
31157,2013,5336,0.144724708,0.004140008,5.5,6.84,7.81,0,2013.1,3.687,0,0,0,10,0
31157,2014,5424,0.148684211,0.016491754,5.5,6.84,7.81,0,2014.1,3.648,0,0,0,11,0
31159,2010,2973,0.176985355,-0.451880531,5.5,6.84,7.81,0,2010.1,1.6798,0,0,0,7,0
31159,2011,3061,0.18289914,0.029599731,5.5,6.84,7.81,0,2011.1,1.6736,0,0,0,8,0
31159,2012,3062,0.18031918,0.000326691,5.5,6.84,7.81,0,2012.1,1.6981,0,0,0,9,0
31159,2013,3096,0.181296481,0.011103854,5.5,6.84,7.81,0,2013.1,1.7077,0,0,0,10,0
31159,2014,3197,0.186948132,0.032622739,5.5,6.84,7.81,0,2014.1,1.7101,0,0,0,11,0
31161,2010,1230,0.22548121,-0.61526431,5.5,6.84,7.81,0,2010.1,0.5455,0,0,0,7,0
31161,2011,1256,0.233327141,0.021138211,5.5,6.84,7.81,0,2011.1,0.5383,0,0,0,8,0
31161,2012,1243,0.232336449,-0.010350318,5.5,6.84,7.81,0,2012.1,0.535,0,0,0,9,0
31161,2013,1264,0.241405653,0.01689461,5.5,6.84,7.81,0,2013.1,0.5236,0,0,0,10,0
31161,2014,1257,0.238837165,-0.005537975,5.5,6.84,7.81,0,2014.1,0.5263,0,0,0,11,0
31163,2010,769,0.244204509,-0.388225935,5.5,6.84,7.81,0,2010.1,0.3149,0,0,0,7,0
31163,2011,760,0.241807191,-0.011703511,5.5,6.84,7.81,0,2011.1,0.3143,0,0,0,8,0
31163,2012,738,0.23616,-0.028947368,5.5,6.84,7.81,0,2012.1,0.3125,0,0,0,9,0
31163,2013,771,0.247989707,0.044715447,5.5,6.84,7.81,0,2013.1,0.3109,0,0,0,10,0
31163,2014,760,0.246833387,-0.014267185,5.5,6.84,7.81,0,2014.1,0.3079,0,0,0,11,0
31165,2010,388,0.295506474,-0.489473684,5.5,6.84,7.81,0,2010.1,0.1313,0,0,0,7,0
31165,2011,406,0.306184012,0.046391753,5.5,6.84,7.81,0,2011.1,0.1326,0,0,0,8,0
31165,2012,392,0.296520424,-0.034482759,5.5,6.84,7.81,0,2012.1,0.1322,0,0,0,9,0
31165,2013,400,0.301886792,0.020408163,5.5,6.84,7.81,0,2013.1,0.1325,0,0,0,10,0
31165,2014,405,0.309160305,0.0125,5.5,6.84,7.81,0,2014.1,0.131,0,0,0,11,0
31167,2010,1016,0.165661177,1.508641975,5.5,6.84,7.81,0,2010.1,0.6133,0,0,0,7,0
31167,2011,1023,0.165159832,0.006889764,5.5,6.84,7.81,0,2011.1,0.6194,0,0,0,8,0
31167,2012,1041,0.170515971,0.017595308,5.5,6.84,7.81,0,2012.1,0.6105,0,0,0,9,0
31167,2013,1013,0.166338259,-0.026897214,5.5,6.84,7.81,0,2013.1,0.609,0,0,0,10,0
31167,2014,997,0.164440046,-0.015794669,5.5,6.84,7.81,0,2014.1,0.6063,0,0,0,11,0
31169,2010,1143,0.218965517,0.146439318,5.5,6.84,7.81,0,2010.1,0.522,0,0,0,7,0
31169,2011,1128,0.218013143,-0.01312336,5.5,6.84,7.81,0,2011.1,0.5174,0,0,0,8,0
31169,2012,1107,0.214701319,-0.018617021,5.5,6.84,7.81,0,2012.1,0.5156,0,0,0,9,0
31169,2013,1097,0.211408749,-0.009033424,5.5,6.84,7.81,0,2013.1,0.5189,0,0,0,10,0
31169,2014,1055,0.201991193,-0.038286235,5.5,6.84,7.81,0,2014.1,0.5223,0,0,0,11,0
31171,2010,220,0.338461538,-0.791469194,5.5,6.84,7.81,0,2010.1,0.065,0,0,0,7,0
31171,2011,242,0.351744186,0.1,5.5,6.84,7.81,0,2011.1,0.0688,0,0,0,8,0
31171,2012,225,0.325144509,-0.070247934,5.5,6.84,7.81,0,2012.1,0.0692,0,0,0,9,0
31171,2013,222,0.317142857,-0.013333333,5.5,6.84,7.81,0,2013.1,0.07,0,0,0,10,0
31171,2014,237,0.344476744,0.067567568,5.5,6.84,7.81,0,2014.1,0.0688,0,0,0,11,0
31173,2010,763,0.109469154,2.219409283,5.5,6.84,7.81,0,2010.1,0.697,0,0,0,7,0
31173,2011,788,0.114120203,0.0327654,5.5,6.84,7.81,0,2011.1,0.6905,0,0,0,8,0
31173,2012,837,0.121006217,0.062182741,5.5,6.84,7.81,0,2012.1,0.6917,0,0,0,9,0
31173,2013,811,0.118049491,-0.031063321,5.5,6.84,7.81,0,2013.1,0.687,0,0,0,10,0
31173,2014,794,0.114047687,-0.020961776,5.5,6.84,7.81,0,2014.1,0.6962,0,0,0,11,0
31175,2010,1005,0.235804786,0.265743073,5.5,6.84,7.81,0,2010.1,0.4262,0,0,0,7,0
31175,2011,986,0.232109228,-0.018905473,5.5,6.84,7.81,0,2011.1,0.4248,0,0,0,8,0
31175,2012,936,0.221224297,-0.050709939,5.5,6.84,7.81,0,2012.1,0.4231,0,0,0,9,0
31175,2013,1084,0.258279724,0.158119658,5.5,6.84,7.81,0,2013.1,0.4197,0,0,0,10,0
31175,2014,1096,0.26027072,0.011070111,5.5,6.84,7.81,0,2014.1,0.4211,0,0,0,11,0
31177,2010,2867,0.141391725,1.615875912,5.5,6.84,7.81,0,2010.1,2.0277,0,0,0,7,0
31177,2011,2958,0.146023597,0.031740495,5.5,6.84,7.81,0,2011.1,2.0257,0,0,0,8,0
31177,2012,2883,0.142068694,-0.02535497,5.5,6.84,7.81,0,2012.1,2.0293,0,0,0,9,0
31177,2013,2933,0.145032883,0.017343045,5.5,6.84,7.81,0,2013.1,2.0223,0,0,0,10,0
31177,2014,2833,0.139577277,-0.034094783,5.5,6.84,7.81,0,2014.1,2.0297,0,0,0,11,0
31179,2010,1458,0.151732751,-0.485351218,5.5,6.84,7.81,0,2010.1,0.9609,0,0,0,7,0
31179,2011,1444,0.152642706,-0.009602195,5.5,6.84,7.81,0,2011.1,0.946,0,0,0,8,0
31179,2012,1431,0.150425733,-0.00900277,5.5,6.84,7.81,0,2012.1,0.9513,0,0,0,9,0
31179,2013,1491,0.158145948,0.041928721,5.5,6.84,7.81,0,2013.1,0.9428,0,0,0,10,0
31179,2014,1526,0.162392253,0.023474178,5.5,6.84,7.81,0,2014.1,0.9397,0,0,0,11,0
31181,2010,839,0.219921363,-0.450196592,5.5,6.84,7.81,0,2010.1,0.3815,0,0,0,7,0
31181,2011,857,0.2275624,0.021454112,5.5,6.84,7.81,0,2011.1,0.3766,0,0,0,8,0
31181,2012,805,0.214495071,-0.060676779,5.5,6.84,7.81,0,2012.1,0.3753,0,0,0,9,0
31181,2013,822,0.22416144,0.021118012,5.5,6.84,7.81,0,2013.1,0.3667,0,0,0,10,0
31181,2014,818,0.223009815,-0.00486618,5.5,6.84,7.81,0,2014.1,0.3668,0,0,0,11,0
31183,2010,279,0.338592233,-0.658924205,5.5,6.84,7.81,0,2010.1,0.0824,0,0,0,7,0
31183,2011,299,0.366871166,0.071684588,5.5,6.84,7.81,0,2011.1,0.0815,0,0,0,8,0
31183,2012,323,0.406289308,0.080267559,5.5,6.84,7.81,0,2012.1,0.0795,0,0,0,9,0
31183,2013,318,0.418972332,-0.015479876,5.5,6.84,7.81,0,2013.1,0.0759,0,0,0,10,0
31183,2014,316,0.412532637,-0.006289308,5.5,6.84,7.81,0,2014.1,0.0766,0,0,0,11,0
31185,2010,2129,0.155925004,5.737341772,5.5,6.84,7.81,0,2010.1,1.3654,0,0,0,7,0
31185,2011,2180,0.158430233,0.023954908,5.5,6.84,7.81,0,2011.1,1.376,0,0,0,8,0
31185,2012,2168,0.156783338,-0.005504587,5.5,6.84,7.81,0,2012.1,1.3828,0,0,0,9,0
31185,2013,2213,0.159748791,0.020756458,5.5,6.84,7.81,0,2013.1,1.3853,0,0,0,10,0
31185,2014,2266,0.16284585,0.02394939,5.5,6.84,7.81,0,2014.1,1.3915,0,0,0,11,0
40001,2010,2836,0.12475805,0.251544572,4.5,5.5,6,0,2010.1,2.2732,0,0,0,0,7
40001,2011,3245,0.144106937,0.144217207,4.5,5.5,6,0,2011.1,2.2518,0,0,0,0,8
40001,2012,3174,0.142638864,-0.021879815,4.5,5.25,6,0,2012.1,2.2252,0,0,0,0,9
40001,2013,3086,0.138802681,-0.027725268,4.5,5.25,6,0,2013.1,2.2233,0,0,0,0,10
40001,2014,3036,0.136935637,-0.016202203,4.5,5.25,6,0,2014.1,2.2171,0,0,0,0,11
40003,2010,1408,0.25,-0.536231884,4.5,5.5,6,0,2010.1,0.5632,0,0,0,0,7
40003,2011,1366,0.241941197,-0.029829545,4.5,5.5,6,0,2011.1,0.5646,0,0,0,0,8
40003,2012,1413,0.249955776,0.034407028,4.5,5.25,6,0,2012.1,0.5653,0,0,0,0,9
40003,2013,1495,0.256696429,0.058032555,4.5,5.25,6,0,2013.1,0.5824,0,0,0,0,10
40003,2014,1512,0.26172754,0.011371237,4.5,5.25,6,0,2014.1,0.5777,0,0,0,0,11
40005,2010,2509,0.177151733,0.659391534,4.5,5.5,6,0,2010.1,1.4163,0,0,0,0,7
40005,2011,2528,0.179024148,0.007572738,4.5,5.5,6,0,2011.1,1.4121,0,0,0,0,8
40005,2012,2691,0.192516812,0.064477848,4.5,5.25,6,0,2012.1,1.3978,0,0,0,0,9
40005,2013,2792,0.202099168,0.037532516,4.5,5.25,6,0,2013.1,1.3815,0,0,0,0,10
40005,2014,2747,0.198396649,-0.016117479,4.5,5.25,6,0,2014.1,1.3846,0,0,0,0,11
40007,2010,1756,0.311457964,-0.36075719,4.5,5.5,6,0,2010.1,0.5638,0,0,0,0,7
40007,2011,1690,0.300124312,-0.037585421,4.5,5.5,6,0,2011.1,0.5631,0,0,0,0,8
40007,2012,1789,0.320379656,0.058579882,4.5,5.25,6,0,2012.1,0.5584,0,0,0,0,9
40007,2013,1846,0.333634556,0.031861375,4.5,5.25,6,0,2013.1,0.5533,0,0,0,0,10
40007,2014,1831,0.33418507,-0.008125677,4.5,5.25,6,0,2014.1,0.5479,0,0,0,0,11
40009,2010,4246,0.192536163,1.318951393,4.5,5.5,6,0,2010.1,2.2053,0,0,0,0,7
40009,2011,4283,0.191864893,0.008714084,4.5,5.5,6,0,2011.1,2.2323,0,0,0,0,8
40009,2012,4615,0.199584829,0.07751576,4.5,5.25,6,0,2012.1,2.3123,0,0,0,0,9
40009,2013,4951,0.210492751,0.072806067,4.5,5.25,6,0,2013.1,2.3521,0,0,0,0,10
40009,2014,4875,0.206035248,-0.015350434,4.5,5.25,6,0,2014.1,2.3661,0,0,0,0,11
40011,2010,2206,0.222873308,-0.547487179,4.5,5.5,6,0,2010.1,0.9898,0,0,0,0,7
40011,2011,2231,0.2304038,0.011332729,4.5,5.5,6,0,2011.1,0.9683,0,0,0,0,8
40011,2012,2292,0.233543917,0.027341999,4.5,5.25,6,0,2012.1,0.9814,0,0,0,0,9
40011,2013,2308,0.235895339,0.006980803,4.5,5.25,6,0,2013.1,0.9784,0,0,0,0,10
40011,2014,2354,0.238887761,0.019930676,4.5,5.25,6,0,2014.1,0.9854,0,0,0,0,11
40013,2010,5660,0.132782809,1.404418012,4.5,5.5,6,0,2010.1,4.2626,0,0,0,0,7
40013,2011,5643,0.130821838,-0.003003534,4.5,5.5,6,0,2011.1,4.3135,0,0,0,0,8
40013,2012,5823,0.13399144,0.031897927,4.5,5.25,6,0,2012.1,4.3458,0,0,0,0,9
40013,2013,5874,0.132998234,0.008758372,4.5,5.25,6,0,2013.1,4.4166,0,0,0,0,10
40013,2014,5964,0.134146067,0.015321757,4.5,5.25,6,0,2014.1,4.4459,0,0,0,0,11
40015,2010,4201,0.141562205,-0.295606975,4.5,5.5,6,0,2010.1,2.9676,0,0,0,0,7
40015,2011,4252,0.143595286,0.012139967,4.5,5.5,6,0,2011.1,2.9611,0,0,0,0,8
40015,2012,4279,0.144171159,0.006349953,4.5,5.25,6,0,2012.1,2.968,0,0,0,0,9
40015,2013,4431,0.150157579,0.035522318,4.5,5.25,6,0,2013.1,2.9509,0,0,0,0,10
40015,2014,4392,0.149352195,-0.008801625,4.5,5.25,6,0,2014.1,2.9407,0,0,0,0,11
40017,2010,14418,0.123938383,2.282786885,4.5,5.5,6,0,2010.1,11.6332,0,0,0,0,7
40017,2011,15071,0.126182622,0.045290609,4.5,5.5,6,0,2011.1,11.9438,0,0,0,0,8
40017,2012,15800,0.128934333,0.048371044,4.5,5.25,6,0,2012.1,12.2543,0,0,0,0,9
40017,2013,16528,0.131111129,0.046075949,4.5,5.25,6,0,2013.1,12.6061,0,0,0,0,10
40017,2014,16859,0.130248692,0.020026621,4.5,5.25,6,0,2014.1,12.9437,0,0,0,0,11
40019,2010,7426,0.155384905,-0.559523103,4.5,5.5,6,0,2010.1,4.7791,0,0,0,0,7
40019,2011,7452,0.154975564,0.003501212,4.5,5.5,6,0,2011.1,4.8085,0,0,0,0,8
40019,2012,7880,0.16382877,0.057434246,4.5,5.25,6,0,2012.1,4.8099,0,0,0,0,9
40019,2013,8273,0.170261371,0.049873096,4.5,5.25,6,0,2013.1,4.859,0,0,0,0,10
40019,2014,8240,0.169067258,-0.003988879,4.5,5.25,6,0,2014.1,4.8738,0,0,0,0,11
40021,2010,5052,0.107220171,-0.386893204,4.5,5.5,6,0,2010.1,4.7118,0,0,0,0,7
40021,2011,5335,0.111751152,0.056017419,4.5,5.5,6,0,2011.1,4.774,0,0,0,0,8
40021,2012,5184,0.107885372,-0.028303655,4.5,5.25,6,0,2012.1,4.8051,0,0,0,0,9
40021,2013,5193,0.10836133,0.001736111,4.5,5.25,6,0,2013.1,4.7923,0,0,0,0,10
40021,2014,5393,0.111670187,0.038513383,4.5,5.25,6,0,2014.1,4.8294,0,0,0,0,11
40023,2010,2251,0.147819806,-0.582607083,4.5,5.5,6,0,2010.1,1.5228,0,0,0,0,7
40023,2011,2286,0.149921301,0.015548645,4.5,5.5,6,0,2011.1,1.5248,0,0,0,0,8
40023,2012,2268,0.149476043,-0.007874016,4.5,5.25,6,0,2012.1,1.5173,0,0,0,0,9
40023,2013,2381,0.158058948,0.049823633,4.5,5.25,6,0,2013.1,1.5064,0,0,0,0,10
40023,2014,2366,0.15641941,-0.006299874,4.5,5.25,6,0,2014.1,1.5126,0,0,0,0,11
40025,2010,914,0.371998372,-0.613693998,4.5,5.5,6,0,2010.1,0.2457,0,0,0,0,7
40025,2011,907,0.365136876,-0.007658643,4.5,5.5,6,0,2011.1,0.2484,0,0,0,0,8
40025,2012,913,0.381688963,0.006615215,4.5,5.25,6,0,2012.1,0.2392,0,0,0,0,9
40025,2013,916,0.394827586,0.003285871,4.5,5.25,6,0,2013.1,0.232,0,0,0,0,10
40025,2014,888,0.391017173,-0.030567686,4.5,5.25,6,0,2014.1,0.2271,0,0,0,0,11
40027,2010,31355,0.122040456,34.30968468,4.5,5.5,6,0,2010.1,25.6923,0,0,0,0,7
40027,2011,32088,0.12249666,0.023377452,4.5,5.5,6,0,2011.1,26.195,0,0,0,0,8
40027,2012,33180,0.124643594,0.034031414,4.5,5.25,6,0,2012.1,26.6199,0,0,0,0,9
40027,2013,33912,0.125593023,0.022061483,4.5,5.25,6,0,2013.1,27.0015,0,0,0,0,10
40027,2014,34928,0.12935913,0.029959896,4.5,5.25,6,0,2014.1,27.0008,0,0,0,0,11
40029,2010,1115,0.189175433,-0.968077187,4.5,5.5,6,0,2010.1,0.5894,0,0,0,0,7
