year,countyFIPS,stateFIPS,amount
2013,29219.0,29.0,39683
2013,29221.0,29.0,31532
2013,29223.0,29.0,15184
2013,29225.0,29.0,37465
2013,29227.0,29.0,3040
2013,29229.0,29.0,28328
2013,29510.0,29.0,349850
2013,31001.0,31.0,65290
2013,31003.0,31.0,23064
2013,31005.0,31.0,1833
2013,31007.0,31.0,2904
2013,31009.0,31.0,2287
2013,31011.0,31.0,12775
2013,31013.0,31.0,23304
2013,31015.0,31.0,5685
2013,31017.0,31.0,9934
2013,31019.0,31.0,87903
2013,31021.0,31.0,15967
2013,31023.0,31.0,13705
2013,31025.0,31.0,42604
2013,31027.0,31.0,17086
2013,31029.0,31.0,10241
2013,31031.0,31.0,12165
2013,31033.0,31.0,19542
2013,31035.0,31.0,19512
2013,31037.0,31.0,27380
2013,31039.0,31.0,19213
2013,31041.0,31.0,25413
2013,31043.0,31.0,48727
2013,31045.0,31.0,13719
2013,31047.0,31.0,59585
2013,31049.0,31.0,7228
2013,31051.0,31.0,22032
2013,31053.0,31.0,69284
2013,31055.0,31.0,1017554
2013,31057.0,31.0,5839
2013,31059.0,31.0,13450
2013,31061.0,31.0,4524
2013,31063.0,31.0,9089
2013,31065.0,31.0,15123
2013,31067.0,31.0,41113
2013,31069.0,31.0,3963
2013,31071.0,31.0,4399
2013,31073.0,31.0,3296
2013,31075.0,31.0,2429
2013,31077.0,31.0,7308
2013,31079.0,31.0,132214
2013,31081.0,31.0,19262
2013,31083.0,31.0,4021
2013,31085.0,31.0,2444
2013,31087.0,31.0,6054
2013,31089.0,31.0,22844
2013,31091.0,31.0,2880
2013,31093.0,31.0,14990
2013,31095.0,31.0,19756
2013,31097.0,31.0,9713
2013,31099.0,31.0,16346
2013,31101.0,31.0,20704
2013,31103.0,31.0,2069
2013,31105.0,31.0,6821
2013,31107.0,31.0,22543
2013,31109.0,31.0,435878
2013,31111.0,31.0,57876
2013,31113.0,31.0,2677
2013,31115.0,31.0,1801
